Coach,Team,Year_N,Year_N_WAR,Year_N_Win_Pct,Survived,Year_N_Plus_1_WAR,Background,WAR_Quintile,Tenure,Tenure_Category
Jack Pardee,WAS,1979,-0.0096327066421508,0.625,True,-0.1734563112258911,Defensive,Q3,2,Year 2
Jack Pardee,WAS,1980,-0.1734563112258911,0.375,False,,Defensive,Q1 (Worst),3,Year 3
Jay Gruden,WAS,2014,-0.0203168988227844,0.25,True,0.1396436393260955,Offensive,Q3,1,Year 1
Jay Gruden,WAS,2015,0.1396436393260955,0.5625,True,-0.0519011533737182,Offensive,Q5 (Best),2,Year 2
Jay Gruden,WAS,2016,-0.0519011533737182,0.5312,True,-0.0240156650543212,Offensive,Q2,3,Year 3
Jay Gruden,WAS,2017,-0.0240156650543212,0.4375,True,0.0607801377773284,Offensive,Q3,4,Year 4+
Jay Gruden,WAS,2018,0.0607801377773284,0.4375,True,-0.3134486377239227,Offensive,Q4,5,Year 4+
Jay Gruden,WAS,2019,-0.3134486377239227,0.0,False,,Offensive,Q1 (Worst),6,Year 4+
Jim Zorn,WAS,2008,-0.1479588747024536,0.5,True,-0.1642208397388458,Offensive,Q1 (Worst),1,Year 1
Jim Zorn,WAS,2009,-0.1642208397388458,0.25,False,,Offensive,Q1 (Worst),2,Year 2
Joe Gibbs,WAS,1981,-0.065373957157135,0.5,True,0.2134568871498108,Offensive,Q2,1,Year 1
Joe Gibbs,WAS,1982,0.2134568871498108,0.8889,True,0.1006955504417419,Offensive,Q5 (Best),2,Year 2
Joe Gibbs,WAS,1983,0.1006955504417419,0.875,True,0.1034988760948181,Offensive,Q5 (Best),3,Year 3
Joe Gibbs,WAS,1984,0.1034988760948181,0.6875,True,0.1584591269493103,Offensive,Q5 (Best),4,Year 4+
Joe Gibbs,WAS,1985,0.1584591269493103,0.625,True,0.1882452368736267,Offensive,Q5 (Best),5,Year 4+
Joe Gibbs,WAS,1986,0.1882452368736267,0.75,True,0.1463269885063171,Offensive,Q5 (Best),6,Year 4+
Joe Gibbs,WAS,1987,0.1463269885063171,0.7333,True,0.0515653491020202,Offensive,Q5 (Best),7,Year 4+
Joe Gibbs,WAS,1988,0.0515653491020202,0.4375,True,-0.0347434282302856,Offensive,Q4,8,Year 4+
Joe Gibbs,WAS,1989,-0.0347434282302856,0.625,True,0.025266945362091,Offensive,Q2,9,Year 4+
Joe Gibbs,WAS,1990,0.025266945362091,0.625,True,0.0969205498695373,Offensive,Q3,10,Year 4+
Joe Gibbs,WAS,1991,0.0969205498695373,0.875,True,0.0066796541213989,Offensive,Q5 (Best),11,Year 4+
Joe Gibbs,WAS,1992,0.0066796541213989,0.5625,False,,Offensive,Q3,12,Year 4+
Joe Gibbs,WAS,2004,-0.0796925723552703,0.375,True,-0.0114856362342834,Offensive,Q2,13,Year 4+
Joe Gibbs,WAS,2005,-0.0114856362342834,0.625,True,-0.1633989810943603,Offensive,Q3,14,Year 4+
Joe Gibbs,WAS,2006,-0.1633989810943603,0.3125,True,0.0272802114486694,Offensive,Q1 (Worst),15,Year 4+
Joe Gibbs,WAS,2007,0.0272802114486694,0.5625,False,,Offensive,Q3,16,Year 4+
Marty Schottenheimer,WAS,2001,-0.0727150440216064,0.5,False,,Defensive,Q2,1,Year 1
Mike Shanahan,WAS,2010,-0.065542459487915,0.375,True,-0.1191720068454742,Offensive,Q2,1,Year 1
Mike Shanahan,WAS,2011,-0.1191720068454742,0.3125,True,-0.0256114602088928,Offensive,Q1 (Worst),2,Year 2
Mike Shanahan,WAS,2012,-0.0256114602088928,0.625,True,-0.2674311995506286,Offensive,Q3,3,Year 3
Mike Shanahan,WAS,2013,-0.2674311995506286,0.1875,False,,Offensive,Q1 (Worst),4,Year 4+
Norv Turner,WAS,1994,-0.1782883703708648,0.1875,True,-0.0703986287117004,Offensive,Q1 (Worst),1,Year 1
Norv Turner,WAS,1995,-0.0703986287117004,0.375,True,-0.163045048713684,Offensive,Q2,2,Year 2
Norv Turner,WAS,1996,-0.163045048713684,0.5625,True,0.023752101612091,Offensive,Q1 (Worst),3,Year 3
Norv Turner,WAS,1997,0.023752101612091,0.5312,True,-0.044691115617752,Offensive,Q3,4,Year 4+
Norv Turner,WAS,1998,-0.044691115617752,0.375,True,-0.074858546257019,Offensive,Q2,5,Year 4+
Norv Turner,WAS,1999,-0.074858546257019,0.625,True,-0.0280158629417419,Offensive,Q2,6,Year 4+
Norv Turner,WAS,2000,-0.0280158629417419,0.5385,False,,Offensive,Q2,7,Year 4+
Richie Petitbon,WAS,1993,-0.1045736670494079,0.25,False,,Defensive,Q1 (Worst),1,Year 1
Ron Rivera,WAS,2020,0.0345341265201568,0.4375,True,0.0938497512817382,Defensive,Q4,1,Year 1
Ron Rivera,WAS,2021,0.0938497512817382,0.4118,True,0.0838610231876373,Defensive,Q5 (Best),2,Year 2
Ron Rivera,WAS,2022,0.0838610231876373,0.5,True,-0.0643691763401031,Defensive,Q4,3,Year 3
Ron Rivera,WAS,2023,-0.0643691763401031,0.2353,False,,Defensive,Q2,4,Year 4+
Steve Spurrier,WAS,2002,0.0032332241535186,0.4375,True,-0.1272962987422943,Offensive,Q3,1,Year 1
Steve Spurrier,WAS,2003,-0.1272962987422943,0.3125,False,,Offensive,Q1 (Worst),2,Year 2
